year,VAcorp,NOScorp,Pcorpnipa,NMINT,KGCcorp,INVcorp,KTCcorp,Rcorp,Profshcorp,rcorp,VAcorpnipa,KNCcorpbea,Rcorpnipa,Profshcorpnipa,rcorpnipa,uK,uFRB,Rcorpn,Profshcorpn,rcorpn,IGCcorpbea,DEPCcorp,pIGcorpbea,GOSRcorp,ECcorp,WEQ2,VAcorp_check,Pcorp,rcorp_sectoral,exploit_rate,pKN,GVAcorp,Py,real_Y_A,real_K_A,Y_K_ratio_A,real_Y_B,real_K_B,Y_K_ratio_B,g_Y_pct_A,g_K_pct_A,g_Y_log_A,g_K_log_A,g_Y_pct_B,g_K_pct_B,g_Y_log_B,g_K_log_B
1984,2133.2,423.69999999999993,282.0,141.59999999999994,5136.971843292613,745.4861043802233,5882.457947672836,0.3881394689215244,0.1986217888618038,0.0770929556450637,2118.4,3618.4,0.620267619242819,0.133119335347432,0.0825696132111381,0.924870848655701,0.804315,0.4196688321247067,0.185784535394395,0.077967978995797,383.6,253.2,96.12175770110431,704.2110092335765,1513.9,174.4225190712178,2133.2,282.0,0.0826591628561378,0.2798731752427504,60.077116450416256,2386.4,53.85826427306321,39.72227931361485,85.50629835125883,0.46455384082276846,39.72227931361485,5136.971843292613,0.007732625469902187,0.09788916323016017,0.043498160088196514,0.09338939375730027,0.04257868432148548,0.09788916323016017,0.06517062211091562,0.09338939375730027,0.06313499488421925
1985,2276.8,445.3,294.4,150.79999999999993,5450.733993443455,816.6092674480941,6267.343260891549,0.3870490907462801,0.1955815179198875,0.0756996486776697,2254.8,3819.3,0.623148352863144,0.1305659038495653,0.0813619279239442,0.935598075389862,0.7922939999999999,0.413691627769753,0.186721608806746,0.0772451662870498,412.5,272.0,96.45351576081312,743.6742915403637,1622.4,185.0835726210352,2276.8,294.4,0.0814542235010928,0.2744699211045364,61.05802134566461,2548.8,55.56162945794066,41.74390102768989,89.27138274896753,0.46760674857108875,41.74390102768989,5450.733993443455,0.007658399965564736,0.050893900073406106,0.04403283115170975,0.04964113539393589,0.0430909364293095,0.050893900073406106,0.061079203803798165,0.04964113539393589,0.05928650699061855
1986,2372.4,432.3999999999999,274.7,157.7999999999999,5739.714132823804,863.7334582791135,6603.447591102918,0.3785335988861281,0.1822626875737649,0.0689925510699552,2350.8,3989.7,0.6155054591155447,0.1168538369916624,0.0719241745869661,0.929214417934418,0.78649,0.4073694849974273,0.187680986934448,0.0764555069912949,402.3,290.1,97.35662461954324,742.1169363907533,1720.4,204.5789705277931,2372.4,274.7,0.0719939196980815,0.2513368983957219,61.97276323539892,2662.5,56.6877309601382,42.962421893093456,92.61672117187881,0.4638732763316407,42.962421893093456,5739.714132823804,0.007485115268616515,0.029190392737738824,0.03747380537745704,0.028772466692550847,0.036788724975027165,0.029190392737738824,0.053016738613176795,0.028772466692550847,0.05165912914437243
1987,2552.3,478.9,319.8,159.10000000000002,6092.1964278163705,1001.083527467324,7093.279955283695,0.386510222847655,0.1876346824432864,0.0725227229251036,2526.1,4197.6,0.633155375090859,0.1265983136059538,0.0801564027370479,0.948412120342255,0.812016,0.4075340398519733,0.188678601850119,0.076892952845601,403.3,306.7,97.9293220019646,802.2112110448794,1840.0,226.1087194184646,2552.3,319.8,0.0802227573750752,0.2602717391304348,63.6768926361342,2859.0,58.08278485994796,44.89854767783733,95.67358229348149,0.4692888737050708,44.89854767783733,6092.1964278163705,0.007369845705045715,0.04506556426361796,0.03300549925460805,0.04407962437076751,0.03247251369991222,0.04506556426361796,0.06141112376604618,0.04407962437076751,0.05959927163377543
1988,2780.9,548.5,369.6,178.90000000000006,6531.132870828345,1033.0372161461623,7564.170086974507,0.3920471231265223,0.1972383041461397,0.0773267097108481,2736.7,4462.9,0.6519677911187344,0.1350531662220923,0.0880503144654088,0.971393048763275,0.843358,0.4035926792204818,0.189676575757035,0.0765520773951484,433.2,329.1,100.28708590508435,875.0877464228994,1980.4,252.99116323404257,2780.9,369.6,0.0881132885138034,0.276964249646536,66.09172083346888,3110.0,60.13382021734852,47.055818199018574,98.819228618435,0.4761807884648897,47.055818199018574,6531.132870828345,0.007204847785166935,0.048047668193198945,0.032878943691103224,0.046929069781617816,0.03234999420072615,0.048047668193198945,0.07204896431241692,0.046929069781617816,0.0695717372700777
1989,2930.3,574.4,358.4,216.00000000000009,6967.269512947614,1085.42604844515,8052.695561392764,0.3873921350666047,0.1960208852335938,0.0759369492482878,2878.7,4728.2,0.645029017006879,0.1245006426511967,0.0803065271460261,0.967775762081146,0.838114,0.4002912143961327,0.190626244839967,0.0763060110427649,471.5,351.1,102.17910430165576,905.762490604454,2088.3,270.9997701393715,2930.3,358.4,0.0803569426694468,0.2750562658621845,68.25298332935563,3281.4,62.49207355738744,48.07701934676706,102.0800728860007,0.4709735993278307,48.07701934676706,6967.269512947614,0.006900410448802534,0.021701910344633646,0.032998074495770524,0.0214697763841043,0.03246532614328679,0.021701910344633646,0.06677809971793658,0.0214697763841043,0.06464298416668335
1990,3064.9,579.8,358.4,221.5,7416.819551621183,1117.8659765449588,8534.685528166141,0.3806054726188986,0.1891741981793859,0.0720007351053663,3004.0,4993.1,0.6353369146821201,0.1193075898801597,0.0758005160526204,0.960640132427216,0.8250419999999999,0.396199846093496,0.191554179526118,0.0758937364468138,502.1,373.4,103.8481778936454,917.8784060864368,2200.6,284.26448362641656,3064.9,358.4,0.075837406631541,0.2634735981096064,70.19150403249778,3438.3,64.8404871755625,48.98456084383248,105.66548835008992,0.4635814551061108,48.98456084383248,7416.819551621183,0.006604523745373493,0.01887682533976509,0.03512355901325881,0.018700868955614958,0.034520800281163666,0.01887682533976509,0.06452313030781243,0.018700868955614958,0.06252693391552988
1991,3149.4,592.1,380.8,211.3,7670.814119372146,1136.620520775428,8807.434640147574,0.3690118387615291,0.1880040642662094,0.0693757254495146,3075.3,5105.1,0.6159099557389197,0.1238253178551685,0.0762652460395345,0.958979725837708,0.798462,0.3847962879915759,0.19254068779429,0.0740889419505877,482.4,392.4,105.1480612868466,936.2987657131011,2249.4,282.91216029199296,3149.4,380.8,0.0762881641157144,0.2632257490886459,70.50129743081519,3541.8,67.02271882448123,50.2373733401951,108.80387168618736,0.4617241331732199,50.2373733401951,7670.814119372146,0.006549157958778307,0.025575660468952766,0.029701119874631088,0.025254074910609603,0.02926858525366871,0.025575660468952766,0.034245752641433036,0.025254074910609603,0.03367241964699552
1992,3310.0,608.6,423.1,185.50000000000003,8013.034801142843,1197.2066482062226,9210.241449349063,0.3758188547788688,0.1838670694864048,0.0691007114859273,3240.2,5275.6,0.6346986346986346,0.1305783593605333,0.0828779064073181,0.975646138191223,0.8057510000000001,0.3851999614077391,0.193642535828026,0.0745910973278523,495.3,402.3,104.1045789241972,971.0427826004444,2375.5,317.9531645822911,3310.0,423.1,0.0828860243701759,0.2561986950115765,71.61204535664628,3712.3,68.5511556206678,51.8390444165056,111.8950696246125,0.46328265034747396,51.8390444165056,8013.034801142843,0.006469339732445959,0.031882062492885055,0.02841073475161604,0.03138437999870369,0.02801463465890741,0.031882062492885055,0.044613345656028924,0.03138437999870369,0.04364681279143667
1993,3471.4,641.1999999999999,466.8,174.5,8456.67930893906,1248.1807153567677,9704.860024295827,0.3769065142418543,0.1847093391715158,0.0696181531750524,3403.1,5523.9,0.6450640685419667,0.1371690517469366,0.0884828265979225,0.979155540466309,0.814481,0.3849301757127962,0.194871082932923,0.0750117601947129,545.4,420.4,104.06628375820377,1020.119064178951,2488.2,340.64730030456855,3471.4,466.8,0.0884895359417652,0.2576963266618439,73.28674601066925,3891.8,70.17798963549298,53.103735830124364,115.39166041985159,0.4602042785146419,53.103735830124364,8456.67930893906,0.006279502141460126,0.024396503212086307,0.03124883703070669,0.024103661838858148,0.03077053093831772,0.024396503212086307,0.05536535392719655,0.024103661838858148,0.05388701401758311
1994,3737.0,729.9000000000001,550.3,179.60000000000008,8977.803393596974,1497.3096862916916,10475.113079888666,0.3850648016194496,0.1953170992774953,0.075209740086175,3665.6,5823.9,0.6635891308676841,0.1501254910519423,0.0996216441282427,1.01144421100616,0.835745,0.3807079000792308,0.1961402630563,0.0746721476691519,600.7,445.2,104.4240530381152,1125.31544774563,2634.8,357.413675551788,3737.0,550.3,0.0996324660981659,0.2770229239410961,75.25846850921079,4182.2,71.67362735879999,55.57115475301156,119.29293236279705,0.465837779760556,55.57115475301156,8977.803393596974,0.006189838685111467,0.04646413071163802,0.033808959232848546,0.04541698683789308,0.03325000005376921,0.04646413071163802,0.06162277953558726,0.04541698683789308,0.059798661544519405
1995,3980.3,825.2,623.2,202.0,9530.43269703201,1398.7712255896906,10929.203922621702,0.3799768049895175,0.2073210562017938,0.0787771925426098,3880.7,6154.2,0.66634042480125,0.1605895843533383,0.1070073318566596,1.01938092708588,0.8390529999999999,0.3727525156623865,0.197262299316146,0.07353001831544,674.8,477.2,104.79843456111482,1242.7666552981625,2776.0,372.177239585785,3980.3,623.2,0.1070146818923327,0.2972622478386167,76.96389881566103,4457.5,73.17801150154158,57.91676446480859,123.82991043448422,0.4677122373875181,57.91676446480859,9530.43269703201,0.0060770340976066236,0.0422091231003241,0.038032245346180105,0.04134261714908316,0.037326849141906315,0.0422091231003241,0.061555068562670456,0.04134261714908316,0.05973487887741946
1996,4212.7,907.1,699.5,207.6,10053.447802744928,1462.14304339995,11515.590846144878,0.3854535087665795,0.2153250884231015,0.0829978108581585,4119.0,6469.9,0.6692990153066198,0.1698227725176013,0.1136622144226707,1.04219925403595,0.833554,0.3698462719810041,0.198041012199887,0.0732447300614727,735.2,506.3,103.11019505475652,1370.7664884635471,2914.9,415.624920318725,4212.7,699.5,0.1136419021006287,0.3111942090637757,78.02560351514525,4719.0,74.51512037259748,60.480147379879135,128.84806204406343,0.46939120713508403,60.480147379879135,10053.447802744928,0.006015861281277656,0.04425977415620497,0.04052455171752878,0.04330828432855682,0.03972496264960235,0.04425977415620497,0.05487842182399505,0.04330828432855682,0.05342552031013703
1997,4521.5,990.8,777.3,213.50000000000009,10645.467618064264,1528.9685730887372,12174.436191153003,0.3926415987168979,0.2191308194183346,0.0860398752645587,4438.0,6830.5,0.6859456869503393,0.1751464623704371,0.1201409604476112,1.07182896137238,0.8405029999999999,0.3663285961354841,0.198380599201788,0.0726724864061071,800.0,541.2,101.36898458895944,1511.3103936199998,3123.9,442.5738979544756,4521.5,777.3,0.1201056892981859,0.3171676430103397,79.23793749955475,5062.7,75.80631054162204,63.89237478611111,134.3481159908293,0.47557328448485614,63.89237478611111,10645.467618064264,0.006001838254403435,0.056418966455217046,0.04268635367511364,0.05488485513731689,0.041800415238666844,0.056418966455217046,0.0588872421616089,0.05488485513731689,0.057218585182248205
1998,4781.7,966.4,709.7,256.6999999999999,11273.091065707426,1584.0415359713077,12857.132601678732,0.392765621743929,0.2021038542777673,0.0793794459822517,4721.0,7217.6,0.6911646292365127,0.150328320271129,0.1039016177439426,1.09457731246948,0.826825,0.3588285790958054,0.198357847694114,0.0711764646405811,871.0,578.6,98.74132897521376,1564.6943544661312,3396.8,511.616931912821,4781.7,709.7,0.1038772851685426,0.2845030617051342,80.2989833852433,5360.3,76.64268690005031,66.75426978051969,140.38896372602275,0.4754951387118616,66.75426978051969,11273.091065707426,0.005921558638303312,0.0447924342143986,0.04496414177929964,0.0438182381416814,0.043982570741238014,0.0447924342143986,0.05895686973657677,0.0438182381416814,0.05728433844010361
1999,5082.7,1012.6000000000004,734.8,277.9000000000004,11967.66739653786,1689.702679262337,13657.370075800198,0.3953214264381438,0.1992248214531647,0.0787578405987496,4998.7,7641.6,0.6925709377078253,0.1469982195370796,0.101806694746176,1.10842335224152,0.816545,0.3566520189589123,0.198256739057113,0.0707086662569295,946.3,624.9,97.20732787317762,1684.5437847405692,3628.6,560.3269442178117,5082.7,734.8,0.1017841312056737,0.2790607947968914,81.42724909889219,5707.599999999999,77.71630988564058,70.09447160701946,146.9737407191947,0.47691833428218083,70.09447160701946,11967.66739653786,0.00585698693692784,0.05003727607959707,0.04690380795190219,0.04882566456747295,0.04583705369628799,0.05003727607959707,0.061613653857842454,0.04882566456747295,0.059790065537402626
2000,5424.499999999999,1007.2999999999998,673.6,333.59999999999985,12840.56665694134,1816.044686363544,14656.611343304883,0.3971848144916123,0.1856945340584385,0.0737550490621073,5331.299999999999,8175.4,0.6976680276381908,0.126348170239904,0.0881490787269681,1.11509871482849,0.813751,0.3561880300011844,0.198398676194093,0.0706672336284168,1037.8,682.1,97.14211528657756,1739.1015163877437,3950.7,641.5149170252795,5424.499999999999,673.6,0.0880373269901846,0.2549674741185106,83.30241753164165,6106.599999999999,79.49292633328233,73.30639591198495,154.14398570202323,0.47557091233967463,73.30639591198495,12840.56665694134,0.005708968916286654,0.04582279074693596,0.04878589160037694,0.04480393517828407,0.04763320143215388,0.04582279074693596,0.07293812833200919,0.04480393517828407,0.0704007996673024
2001,5414.999999999999,966.3,614.5,351.79999999999984,13620.733166343192,1786.6163472184146,15407.349513561609,0.3694578421412233,0.1784487534626039,0.0659292913870848,5304.4,8595.6,0.6488245223475304,0.1158472211748737,0.0751645179440761,1.06325256824493,0.760084,0.3474789087517306,0.199114494617789,0.0691880873064416,991.7,725.1,96.71208367018076,1748.9024492205303,3986.2,692.6827946834177,5414.999999999999,614.5,0.0749308002780182,0.242411319050725,84.99694900398005,6140.099999999999,81.3253012048193,72.23906354229825,160.24967161709995,0.4507907118518536,72.23906354229825,13620.733166343192,0.005303610507604748,-0.014559880572606265,0.0396102766336901,-0.014666915851462292,0.03884590891688067,-0.014559880572606265,0.06075795019374097,-0.014666915851462292,0.05898369995200348
2002,5482.400000000001,1009.5,714.3,295.3000000000001,14281.23387252014,1874.073582251186,16155.307454771326,0.3558301831975948,0.1841346855391799,0.0655206788884379,5366.8,8907.7,0.6243659546744846,0.1330960721472758,0.0831006561496579,1.03907012939453,0.7491030000000001,0.3424505941720588,0.200608043078997,0.0686983435480965,885.1,749.3,96.2999096232257,1826.377622659587,3980.7,679.8322276677316,5482.400000000001,714.3,0.082719566425792,0.253598613309217,86.73381282582554,6231.700000000001,82.54433341350885,71.84856513242633,164.65589840030432,0.43635585381673486,71.84856513242633,14281.23387252014,0.005030977419302465,-0.005405640531916278,0.02749601130998003,-0.005420303873739485,0.027124785443959354,-0.005405640531916278,0.04849230200097043,-0.005420303873739485,0.0473532294167871
2003,5707.3,1084.5,812.0,272.4,14892.479153434091,1978.6162598011,16871.095413235194,0.3532770896486034,0.1900197992045275,0.0671296416385874,5585.2,9185.8,0.6270080941208167,0.1453842297500537,0.0911570888108041,1.04768621921539,0.759452,0.3371974195796637,0.202876025382332,0.0684092722535007,891.8,768.3,96.10331842538598,1927.9251022309936,4105.5,688.8938135231316,5707.3,812.0,0.0906664880134883,0.2641578370478626,88.23161187820936,6475.6,84.19740668663766,73.39319618164298,168.788474294122,0.4348235060988336,73.39319618164298,14892.479153434091,0.00492820539988596,0.021498425840094315,0.02509825602342386,0.021270594246543872,0.02478846753118713,0.021498425840094315,0.042800593167940715,0.021270594246543872,0.04190997189939338
2004,6127.4,1307.8000000000002,1041.9,265.9000000000001,16199.66010837774,2187.029189209532,18386.68929758727,0.3631892209674257,0.2134347357770017,0.0775171954142376,5965.0,9909.5,0.6493718565612141,0.1746689019279128,0.1134250691284373,1.03787088394165,0.779868,0.349936804844257,0.205750064901623,0.0719995203081724,960.0,803.1,97.21161957365192,2171.4482376262504,4265.9,715.3362120841025,6127.4,1041.9,0.1134176608900113,0.306570711924799,93.69818893542455,6930.5,86.44632978374479,73.9662108600242,172.8919234452046,0.42781761800149465,73.9662108600242,16199.66010837774,0.004565911282408462,0.0078074632008537925,0.02431119285984029,0.007777142675374549,0.024020379726471752,0.0078074632008537925,0.08777457006829015,0.007777142675374549,0.08413393033715266
2005,6606.5,1511.3000000000002,1216.6,294.70000000000016,17723.462355358093,2394.0856296596257,20117.54798501772,0.3593088398392045,0.2287595549837281,0.082195330303336,6435.0,10768.3,0.6493768605883243,0.189059829059829,0.122771078258237,1.03080022335052,0.798989,0.3485727221432924,0.208933024756873,0.0728283531851351,1065.2,855.8,100.0,2367.1000000000004,4498.5,705.3272803275531,6606.5,1216.6,0.122771078258237,0.3359564299210848,100.0,7462.3,89.1446001793016,74.623,177.23462355358095,0.4210407566185297,74.623,17723.462355358093,0.004210407566185298,0.008879583425176696,0.025118004484186773,0.008840391757198418,0.024807732289880313,0.008879583425176696,0.09406384064763862,0.008840391757198418,0.08989905755097105
2006,7031.200000000001,1654.1,1351.5,302.6,19265.16196987102,2578.091141691955,21843.25311156297,0.3495058147859965,0.2352514506769825,0.0822217499484464,6897.400000000001,11679.9,0.6405282170816193,0.1959433989619276,0.1255072759859959,1.0236576795578,0.8019970000000001,0.3414284108501742,0.212204267419069,0.0724525658005181,1193.0,918.4,103.5913119382049,2483.316362992456,4743.4,723.7641857126449,7031.200000000001,1351.5,0.1255072759859959,0.3487161108065944,105.84073849688174,7949.6,91.91830844248136,75.10907532295998,182.0202905182734,0.4126412231795642,75.10907532295998,19265.16196987102,0.0038986993953346364,0.006513746739744697,0.027001873949565436,0.006492623967425892,0.026643755627877574,0.006513746739744697,0.08698636776503466,0.006492623967425892,0.08340906690590977
2007,7147.100000000001,1551.4000000000003,1159.8,391.7000000000003,20353.55816995345,2676.214530237791,23029.77270019124,0.3271994314902025,0.2170670621650739,0.0710242193356606,6992.200000000001,12317.8,0.5986523857224806,0.1658705414604845,0.0992987953663986,0.986203849315643,0.8054859999999999,0.3317766724569734,0.215541825111632,0.0715117495108401,1295.3,976.4,105.7331465364208,2390.735623411411,4944.1,734.7659385966354,7147.100000000001,1159.8,0.0992987953663986,0.3137881515341518,108.69286489676855,8123.500000000001,94.40885137646777,74.73811650576442,187.25753699917942,0.39911940370171556,74.73811650576442,20353.55816995345,0.0036719926747793485,-0.004938934683997642,0.02877287178255683,-0.004951171529852694,0.028366705357440125,-0.004938934683997642,0.05649556446940762,-0.004951171529852694,0.05495735973994442
2008,6975.3,1288.4999999999998,841.8,446.69999999999976,21776.88577520748,2675.8930681927864,24452.77884340026,0.3028818430301779,0.1847232377102059,0.0559493146881688,6970.5,13138.0,0.5658883891604021,0.1207660856466537,0.068340125671792,0.925367593765259,0.7761709999999999,0.3273097578420397,0.219154687383788,0.0717314676575355,1311.5,1028.5,107.97749489168886,2145.817517181853,5025.9,825.9123928626207,6975.3,841.8,0.068340125671792,0.256371993075867,113.4656961622613,8003.8,96.18546782410952,70.53938124659447,191.92484170780133,0.36753648260910454,70.53938124659447,21776.88577520748,0.0032391858952992283,-0.05617930254967163,0.024924522576852848,-0.057819070018960694,0.024618973368683683,-0.05617930254967163,0.06993016127053364,-0.057819070018960694,0.067593376503023
2009,6762.9,1416.8,989.5,427.19999999999993,21294.719040537588,2562.064159856566,23856.783200394155,0.2765697936954633,0.2094959263038046,0.0579402451178832,6629.5,12701.7,0.5046049627036079,0.1492571083792141,0.0753158776069417,0.899437546730042,0.686643,0.3074919372678504,0.22326742553365,0.0686529332061475,1049.8,1030.4,106.52787343717426,2297.2391366126885,4709.6,677.1568942464602,6762.9,989.5,0.0753158776069417,0.3008323424494649,109.52547149964856,7793.299999999999,96.81958323311396,71.15513764325594,194.42709306762416,0.3659733657515895,71.15513764325594,21294.719040537588,0.0033414452431986454,0.008729257129558299,0.01303766275150764,0.008691377445924964,0.012953403994468538,0.008729257129558299,-0.022141216133797603,0.008691377445924964,-0.022390012147804228
2010,7205.5,1738.6,1300.9,437.7000000000001,21982.08196158393,2726.997261674907,24709.079223258843,0.3020314993632902,0.241287905072514,0.0728765477472786,7060.2,12994.6,0.5558468551453742,0.1842582363105861,0.1024193611878725,0.929295063018799,0.738467,0.3250114106731032,0.227760063985492,0.074024619690921,1063.9,1026.5,105.99042500094215,2608.820560890685,4807.9,702.9835422014145,7205.5,1300.9,0.1024193611878725,0.361613178310697,111.72330165912992,8232.0,97.97957711062034,73.68203300253336,196.75467548078475,0.37448682132958616,73.68203300253336,21982.08196158393,0.003351913305177403,0.03551247939321378,0.011971492123019178,0.03489645334361935,0.011900400629582641,0.03551247939321378,0.03227856257402806,0.03489645334361935,0.03176855561101277
2011,7614.3,1862.4,1388.1,474.3,23023.968602353023,2937.530680167656,25961.49928252068,0.3081579823837629,0.2445924116465072,0.0753731040793664,7431.5,13530.8,0.5718914010435103,0.1867859786045885,0.1068212949994613,0.941526174545288,0.7630089999999999,0.3272962459408932,0.232374952908252,0.0760554497375627,1182.4,1061.9,108.16755694676988,2703.490845632273,5057.8,733.3709996586977,7614.3,1388.1,0.1068212949994613,0.368223338210289,115.2873632496994,8676.2,100.0,75.2571639721548,199.70938664357956,0.3768333839333547,75.2571639721548,23023.968602353023,0.003268644310280357,0.02137740919237774,0.015017234815766223,0.02115211749354451,0.014905592463644979,0.02137740919237774,0.047397086526649534,0.02115211749354451,0.04630812123502537
